Class,0,1,2,3,4
1,0.978621958536,-1.44885771763,-0.583081270901,0.33212398913,0.195991232191
1,2.4727805411,-0.903597953847,-0.496971570432,-0.914540139669,0.119027956006
1,0.223128781708,-1.56525821222,-1.16094997309,0.0374821671694,0.382794379642
1,0.226036395625,-1.12728047793,-0.248634013557,0.0928186161681,0.162609370738
1,2.25809106,-0.578015151367,-0.651164157982,-0.384194621234,0.100336672309
1,1.37252948867,-1.91736999357,-0.895130731728,0.767512067111,-0.148319898409
1,2.61221955477,-2.26405806037,-0.330906229928,1.28568781282,-0.289095074043
1,1.03417833799,-1.99740798255,-0.668289408939,1.35048371329,-0.076151180279
1,2.04738808926,-1.24086441892,-0.522559693437,1.26948854127,-0.295486708115
1,1.10959727914,-1.80288670715,-0.844782364252,0.774472137867,0.193895652488
1,0.71626657156,-1.68594297087,-0.946787214654,0.303138812981,0.0340310895245
1,0.685251107016,-0.534164303592,-0.451182496497,-0.525990153992,0.102742433182
1,0.88146970588,-0.55353197353,-0.505536554974,-0.602550085546,0.227493335063
1,1.60487163692,-0.916000767454,-0.696998318013,-0.307610057997,0.328761560286
1,1.68983566483,-1.08678520995,-0.531483290563,-0.255118391874,0.0926434926745
1,1.2650515047,-1.19808575394,-0.871836143185,-0.24530812623,0.400902183157
1,0.231423818998,-0.723571531827,-0.975036378755,-0.716191904054,0.55466354869
1,0.654680161148,-0.847094464183,-0.875649350327,-0.924382523401,0.440347216056
1,-0.0951924166364,-0.804075308144,-0.918159919284,-0.728856283529,0.426956069226
1,1.17863449237,-0.930438048282,-0.80303005941,-0.582445412999,0.276110334934
1,0.0494737580591,-1.1033250678,-0.802859422563,-0.231902323133,0.422684884942
1,1.28418578115,-1.11512980006,-1.05019797816,-0.615911213211,0.327174490139
1,0.701232525559,-0.542817278784,-0.309237719781,-0.759686672195,0.0799767687561
1,0.620373959375,-0.610028746253,-0.665260675441,-1.175008151,0.105173499173
1,0.507837105267,-0.759381903147,-0.800644296511,-0.930812651669,0.0299228387711
1,0.954750798609,-1.38706767317,-0.831719205162,-0.00498718480026,-0.0549815508404
1,0.382228087759,-1.06575715409,-0.404947583367,-0.287714201876,-0.0497757082808
1,1.39199997482,-0.219074214,-0.660930957649,-1.42912230158,-0.0824264124216
1,0.957737858551,-1.06113182847,-0.547325022548,-0.745450139802,-0.0224315629925
1,0.67958834189,-0.842834557858,-0.7792726338,-0.711687857804,-0.150004143324
1,0.406192597482,-1.33411812573,-0.329674133644,0.171868234859,-0.222683802576
1,1.2186756603,-1.1657004393,-0.594041531004,-0.502561831685,-0.0194042697819
1,1.66049049036,-1.45902340363,-0.299533747993,0.16635953341,-0.201824792101
1,1.8691463027,-1.38337802021,-0.733409331474,0.145148640851,-0.110703804521
1,2.01789184469,-1.32296976766,-0.899319076064,0.0342447762061,-0.209506261754
1,1.0979759699,-1.55256019754,-0.490068384482,1.2744580346,-0.133253908567
1,-0.336058235685,-1.17583262822,-0.164290703576,0.578410443122,0.104697924187
1,0.835606654901,-1.00905304182,-0.953302907152,-0.424896436733,0.179075080828
1,3.48479077474,-0.918692269818,-0.519496173206,-0.571422088594,-0.247979978442
1,1.21462628616,-0.791962308269,-0.806000865431,-1.2509254418,-0.0774251306919
1,1.31851150395,-1.85206810345,-0.330459541023,1.14799720674,-0.199462342401
1,0.555528691248,-1.21122538844,-0.645242064453,0.36651561054,-0.0169022427957
1,1.50095126744,-0.862657774982,-0.104453997084,0.110282444485,-0.498725895701
1,1.7623144479,-1.01975644637,-0.279782469302,0.861123547261,-0.442297117459
1,1.45187208175,-1.15097030782,-0.678160096116,0.218371032266,0.14437029541
1,1.42643974741,-1.27829633033,-0.788704524144,-0.122622172255,0.187367610697
1,-0.471821484877,-0.986231249053,-0.481117827644,0.520686161516,-0.0546452323726
1,1.07483120798,-1.20400868445,-0.913033192386,0.117870376824,0.222740086785
1,1.35164568784,-0.857018769303,-0.477488513734,-0.979474592005,-0.017432129583
1,0.472677235344,-0.967169380561,-0.981991900236,-0.674796438595,0.178426967008
1,1.48756435167,-0.856283973302,-0.739340155564,-0.429044364044,-0.265028439893
1,1.64188781232,-0.914078964179,-0.528337845229,-0.071384628769,-0.0666559023264
2,1.10473608063,0.901614052292,-0.0215779110401,0.00122212342106,-0.202860655237
2,1.62886684591,1.6931618457,0.0547091320656,-0.252503081137,-0.133348002219
2,1.35787549911,1.40067383511,0.148377373227,-0.0399426451453,-0.116713489901
2,1.4541108564,1.52896662211,0.157506601151,-0.141697062011,-0.295226732543
2,0.442755689889,1.08723820233,0.0901268835902,0.142228770733,-0.145056728596
2,1.3136823441,1.37120805227,-0.0210374952147,0.116395499907,-0.294152399978
2,1.31289981985,0.771322072345,0.159384885335,0.0605005874118,-0.3462624433
2,1.52606295792,0.688531361099,-0.0370509874365,0.0731851045303,-0.20423687035
2,2.15388525009,1.03102537486,0.313103337367,-0.00883619698749,-0.302901632696
2,1.28424174191,0.906817637141,0.0907592151918,0.0949251862436,-0.098367386596
2,1.81429924741,0.499546909431,0.145529363601,1.07533590107,-0.520130424684
2,1.75197236466,1.00926141304,0.0283873241651,0.477088516788,-0.227507177016
2,1.85203722101,0.842200951968,-0.0142000470013,0.722505950477,-0.442285728268
2,1.30603542652,0.442306579011,0.18407684131,1.00631701386,-0.41426780339
2,3.2198055149,0.853265699036,0.551308640114,0.507385726738,-0.626172342534
2,6.59056688345,2.43148069465,1.28366163476,0.396552952743,1.19378509616
2,2.68344529938,0.0326527771758,-0.0633609112966,0.0882633574724,-0.594830927805
2,1.03547853154,1.14605124234,0.457303431007,-0.253001529028,-0.233518149483
2,4.90181038177,0.671195220831,0.280145169557,-1.70779182125,-0.478940462568
2,2.07433115669,1.32484187186,0.0644315986526,0.111595583293,-0.217922679578
2,2.92683593822,0.721288153963,-0.271441925885,-1.43122560552,-0.589168648903
2,2.69138706807,1.73711630742,0.263562775646,-0.885260847461,-0.496705061121
2,1.4713253612,0.964265595764,0.431737672335,0.240758530699,-0.0101684214393
2,1.41395523422,0.740044725712,-0.0979334344926,0.0428506633919,0.000394048046231
2,1.18631963653,1.36860221742,-0.00119158544456,0.133163351608,-0.198092289973
2,1.09410998455,1.88142680834,0.101897264396,-0.153013440181,-0.141560410064
2,1.58016094156,1.70498299451,0.0851423080216,-0.279909770128,-0.246878059293
2,2.32586050363,2.2163590665,0.523012019493,0.132508324661,-0.393127784478
2,2.00869948005,1.16502414024,0.028269117949,-0.443937810944,0.07902293603
2,3.03219436198,1.94501893191,0.692587273833,-0.14990754848,-0.728873353137
2,0.59921428954,0.350597889028,-0.128401652037,0.501902872687,-0.168516844888
2,1.68215053357,-0.0351995560171,-0.0231376042217,1.05192938558,-0.678817679899
2,0.474281783111,0.606663173943,0.743102832289,0.515590763853,0.6213280562
2,1.92794943152,1.13574220844,0.765263848504,0.720797297,1.63286335929
2,2.26196074171,0.850409470613,0.618644546747,0.548894980348,1.79357136653
2,1.43347030599,0.678420305378,0.611792443979,0.523480763567,1.2709978042
2,1.68651720876,0.819494220339,0.733706681326,1.2299908751,0.920197008056
2,1.87610606105,1.22889769866,0.690112786434,0.486312958235,2.10199473205
2,0.23167292973,0.505808757732,0.846686253772,0.141817658375,0.605893042051
2,1.44741851207,1.38924424251,0.489927044795,0.291587437937,1.07168882328
2,1.49301098825,0.767526632495,0.357883426368,0.566534744819,1.46755368775
2,6.17561707552,3.23041823812,1.39066199066,0.110392760925,-1.21232937329
2,3.29669883944,1.19928453695,0.361306476893,-0.0173437243442,-1.00849156821
2,2.89873036928,1.82044787343,0.369258220931,1.43030948175,-0.989410111023
2,1.95097758265,1.35168045329,0.247072603059,1.59883195227,-0.575466817069
2,4.16223287703,2.47682052426,0.639359551282,-0.575951233853,-1.55447051371
2,-0.181636119223,0.158319523898,0.641989290633,0.671815872964,0.792889891985
2,4.77133495481,2.63983282177,1.9152587136,0.308019090159,2.57202372926
2,0.674957936092,0.570759678913,0.439075752129,1.00689465031,1.64611259943
3,-1.42535483566,-1.72702847545,2.42854513922,-0.181897430077,-0.237484425882
3,-1.16527978782,-1.51169876557,2.45181529146,-0.565351571276,-0.27289422819
3,-2.40495643813,-0.508244215364,-0.611632360868,0.68029896215,0.362057730292
3,-2.31102471871,-0.423303222818,-0.366501050129,0.112394368365,0.381916781096
3,-2.00602734932,-0.502257014857,-0.314631495301,-0.0213494241675,0.355566377679
3,-2.53903904849,-0.985445819295,1.19854442653,-0.532861945513,-0.0139494294486
3,-2.1597341443,-0.742613321594,0.0993363571072,0.0601473173183,0.182739598314
3,-1.9185685435,-0.203869616542,-0.33773586773,-0.447119253196,0.434377110185
3,-2.34383702745,-0.723865407404,0.256885571913,-0.0200159041276,0.097238384175
3,-2.44929308181,-0.930203771043,0.468628800227,-0.269890337476,0.126829458031
3,-1.46253876489,-0.493563201601,-0.390268013974,-0.243972146,0.430442281229
3,-2.41586949798,-0.415105117187,-0.484082364159,0.264157048639,0.328099612244
3,-2.29319867547,-0.373198855072,-0.341090060084,-0.206672291044,0.376208235064
3,-1.86976587671,-0.950646650949,1.30979861892,-0.795932109602,-0.0657432746994
3,-2.41932731093,-1.09137520396,1.66836584404,-0.961154909886,-0.0816148719694
3,-2.06630551992,-1.53181030729,1.54969649627,0.219497374654,-0.22972827462
3,-2.54672647341,-0.206487332146,-0.203974504427,-0.304411010847,0.282170750216
3,-2.15628175694,-0.814962629225,1.09900231537,-0.0510440737604,-0.120395191216
3,-2.18372998187,-0.729945839128,-0.00397291477503,0.161887646163,0.140577322171
3,-1.71010189165,-1.79403804089,2.41208056579,-0.68788121551,-0.333972321545
3,-1.96779137877,-1.6496725793,2.26860573395,-0.836136301941,-0.302812239657
3,-1.6201922583,-2.20766057085,2.76624340402,-0.823285164173,-0.425144390626
3,-1.76197491855,-0.596859090139,0.317071879819,0.0770496553981,-0.144126444446
3,-0.784984146231,-2.66835524404,1.65405347053,1.31071112299,-0.467373576871
3,-2.18288474633,-1.82187911399,0.628064158035,1.4935371888,-0.259233939552
3,-1.13006636657,-2.68715636289,1.52479260242,1.46661671815,-0.398535017082
3,-1.56020867909,-1.2320365848,0.519239661314,-0.0681350771809,-0.0733459519534
3,-1.62660772872,-1.90179647333,0.532047205757,1.66322785004,-0.314952302977
3,-1.41335150493,-1.64538517224,0.425120688309,1.24951055766,-0.194272299842
3,-2.42778499681,0.153139796297,-0.641897278096,2.51705376543,-0.618048237534
3,-1.27923534806,-1.23066892958,0.287457501738,0.710170162117,-0.0273882182513
3,-0.800708168025,-0.541737741044,-0.0553294989806,0.440102968069,0.197112270922
1,2.15122916147,-0.954324606203,-0.743183199649,-1.09665918914,0.554758909207
3,-0.558224858671,-0.572086861382,-0.0106482874909,0.0579313838827,-0.119440309123
1,1.71682536024,0.0125292145383,-0.260912784445,-0.747409809758,-0.79308047217
1,1.17476627967,-0.628044613542,-0.802004988841,-1.40019801253,0.0659760829177
3,-1.15691142537,-0.836826437112,-0.324703827109,-0.344190949269,0.24127693148
3,-1.13613512516,-0.991945334117,0.476357727246,0.585893826596,-0.0591610509925
3,-2.14043072138,-1.08485999324,0.865177170773,0.202876698378,-0.257363167766
3,-1.04656127275,-1.240460709,0.607421959488,0.371611935146,-0.120884118363
1,3.22452031462,0.826343585312,0.150011875737,0.0851540306349,-0.679348442624
2,3.07076029513,-0.363499511518,0.0264919137178,-0.266299582702,-0.878057212307
4,-2.76629474325,1.00898083743,-0.13571961504,0.0127517614446,-0.0858087394752
4,-3.61281067703,1.6735059186,-0.63331552453,0.0857654784191,-0.0887833866851
4,-3.49988509653,1.8193570847,-0.489172761045,-0.0660712143911,-0.000777083040975
4,0.161784021632,0.257812579359,-0.370510020075,-1.33519971296,0.186686023437
4,-3.83715193009,1.58004934066,-0.656701603731,0.0599273463398,0.116533199189
4,-0.963688512683,0.551614373432,-0.335985838157,-1.65308137802,0.2709770593
4,-2.03189054295,0.167462586868,0.0679515243918,-1.26509549935,0.416541370938
4,-3.38701012167,1.61672639011,-0.393711898396,0.0307603721772,-0.205504863027
4,-3.46318041487,1.69820657068,-0.437751163786,-0.212111520721,-0.212975861058
4,-3.33798944436,1.66132988711,-0.314383207635,-0.113421423877,-0.204141021735
4,-3.29639294276,2.01026736836,-0.610101789272,-0.0121299857466,-0.253431091508
4,-2.68492891469,1.86615311536,-0.447521877471,0.545798591778,-0.435016976983
4,-2.3394448594,0.976182207259,0.219885359195,-0.567299078423,-0.101139236877
4,-3.40049443607,1.67065223887,-0.598313168454,0.224137875099,-0.223084504991
4,-3.61526208481,1.50496446042,-0.542485018663,-0.0552453282811,-0.134933456518
4,-3.25627872363,1.53626152257,-0.328913346959,0.189345654974,-0.243086417695
4,-3.5923930432,1.53814188709,-0.613627762213,0.102853918421,-0.0198564646865
4,-2.98757821864,1.52580891766,-0.334389671108,-0.215493186808,-0.131240496006
4,-2.22200683017,-0.318846176071,1.51760454488,-0.979267690198,-0.0289633658705
4,-3.50053332231,1.80114897759,-0.495577899534,-0.0446093576689,0.00494546718779
4,-2.01837103264,-0.4859966136,1.70157411798,-1.10498119469,-0.0223464131989
4,-3.2523535891,1.91771721627,-0.338829001819,0.0301797420569,-0.113643886979
4,-3.65912663461,1.67811589468,-0.618698240585,0.18163438014,0.0356606804535
4,-3.68078577267,1.58053531862,-0.627763841225,0.285918580579,0.0407100517391
4,-3.71729400511,1.38017717442,-0.689481907045,0.484995721482,0.0139212242924
4,-2.60038917735,-0.0290303632233,1.17316215004,-0.855623720889,-0.0381744673653
4,-3.57951107542,1.31666517624,-0.660223880975,0.67944562468,-0.0519965186514
4,-3.78248299999,1.517594561,-0.663993398359,0.123337203341,0.0575707097576
4,-3.56606873115,1.65460810761,-0.531815956062,0.130605647762,-0.031185755124
4,-2.24973032405,-0.116883242607,1.72161341166,-1.5925380732,0.0402261427369
4,-3.26502014078,1.82521558906,-0.583897918059,0.276383845306,-0.235393505588
4,-2.32667516004,0.0503936415061,1.30695297215,-1.18116330743,0.0580316186291
4,-3.27495631502,1.86849642339,-0.434983488775,-0.0319875924492,-0.179396414583
4,-3.41131799121,1.5017479234,-0.668137321227,0.376004766821,-0.221772735778
